Name,Label,Concept,Required,Attributes,Limit,Predicate Type,Group,
DP05_0029PE,Percent!!SEX AND AGE!!Total population!!65 years and over,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0029PEA, DP05_0029PM, DP05_0029PMA",0,int,DP05,
DP05_0030E,Estimate!!SEX AND AGE!!Total population!!65 years and over!!Male,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0030EA, DP05_0030M, DP05_0030MA",0,int,DP05,
DP05_0030PE,Percent!!SEX AND AGE!!Total population!!65 years and over!!Male,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0030PEA, DP05_0030PM, DP05_0030PMA",0,float,DP05,
DP05_0031E,Estimate!!SEX AND AGE!!Total population!!65 years and over!!Female,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0031EA, DP05_0031M, DP05_0031MA",0,int,DP05,
DP05_0031PE,Percent!!SEX AND AGE!!Total population!!65 years and over!!Female,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0031PEA, DP05_0031PM, DP05_0031PMA",0,float,DP05,
DP05_0032E,Estimate!!SEX AND AGE!!Total population!!65 years and over!!Sex ratio (males per 100 females),ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0032EA, DP05_0032M, DP05_0032MA",0,float,DP05,
DP05_0032PE,Percent!!SEX AND AGE!!Total population!!65 years and over!!Sex ratio (males per 100 females),ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0032PEA, DP05_0032PM, DP05_0032PMA",0,int,DP05,
DP05_0033E,Estimate!!RACE!!Total population,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0033EA, DP05_0033M, DP05_0033MA",0,int,DP05,
DP05_0033PE,Percent!!RACE!!Total population,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0033PEA, DP05_0033PM, DP05_0033PMA",0,int,DP05,
DP05_0034E,Estimate!!RACE!!Total population!!One race,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0034EA, DP05_0034M, DP05_0034MA",0,int,DP05,
DP05_0034PE,Percent!!RACE!!Total population!!One race,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0034PEA, DP05_0034PM, DP05_0034PMA",0,float,DP05,
DP05_0035E,Estimate!!RACE!!Total population!!Two or more races,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0035EA, DP05_0035M, DP05_0035MA",0,int,DP05,
DP05_0035PE,Percent!!RACE!!Total population!!Two or more races,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0035PEA, DP05_0035PM, DP05_0035PMA",0,float,DP05,
DP05_0036E,Estimate!!RACE!!Total population!!One race,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0036EA, DP05_0036M, DP05_0036MA",0,int,DP05,
DP05_0036PE,Percent!!RACE!!Total population!!One race,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0036PEA, DP05_0036PM, DP05_0036PMA",0,float,DP05,
DP05_0037E,Estimate!!RACE!!Total population!!One race!!White,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0037EA, DP05_0037M, DP05_0037MA",0,int,DP05,
DP05_0037PE,Percent!!RACE!!Total population!!One race!!White,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0037PEA, DP05_0037PM, DP05_0037PMA",0,float,DP05,
DP05_0038E,Estimate!!RACE!!Total population!!One race!!Black or African American,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0038EA, DP05_0038M, DP05_0038MA",0,int,DP05,
DP05_0038PE,Percent!!RACE!!Total population!!One race!!Black or African American,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0038PEA, DP05_0038PM, DP05_0038PMA",0,float,DP05,
DP05_0039E,Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0039EA, DP05_0039M, DP05_0039MA",0,int,DP05,
DP05_0039PE,Percent!!RACE!!Total population!!One race!!American Indian and Alaska Native,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0039PEA, DP05_0039PM, DP05_0039PMA",0,float,DP05,
DP05_0040E,Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Cherokee tribal grouping,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0040EA, DP05_0040M, DP05_0040MA",0,int,DP05,
DP05_0040PE,Percent!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Cherokee tribal grouping,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0040PEA, DP05_0040PM, DP05_0040PMA",0,float,DP05,
DP05_0041E,Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Chippewa tribal grouping,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0041EA, DP05_0041M, DP05_0041MA",0,int,DP05,
DP05_0041PE,Percent!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Chippewa tribal grouping,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0041PEA, DP05_0041PM, DP05_0041PMA",0,float,DP05,
DP05_0042E,Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Navajo tribal grouping,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0042EA, DP05_0042M, DP05_0042MA",0,int,DP05,
DP05_0042PE,Percent!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Navajo tribal grouping,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0042PEA, DP05_0042PM, DP05_0042PMA",0,float,DP05,
DP05_0043E,Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Sioux tribal grouping,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0043EA, DP05_0043M, DP05_0043MA",0,int,DP05,
DP05_0043PE,Percent!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Sioux tribal grouping,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0043PEA, DP05_0043PM, DP05_0043PMA",0,float,DP05,
DP05_0044E,Estimate!!RACE!!Total population!!One race!!Asian,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0044EA, DP05_0044M, DP05_0044MA",0,int,DP05,
DP05_0044PE,Percent!!RACE!!Total population!!One race!!Asian,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0044PEA, DP05_0044PM, DP05_0044PMA",0,float,DP05,
DP05_0045E,Estimate!!RACE!!Total population!!One race!!Asian!!Asian Indian,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0045EA, DP05_0045M, DP05_0045MA",0,int,DP05,
DP05_0045PE,Percent!!RACE!!Total population!!One race!!Asian!!Asian Indian,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0045PEA, DP05_0045PM, DP05_0045PMA",0,float,DP05,
DP05_0046E,Estimate!!RACE!!Total population!!One race!!Asian!!Chinese,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0046EA, DP05_0046M, DP05_0046MA",0,int,DP05,
DP05_0046PE,Percent!!RACE!!Total population!!One race!!Asian!!Chinese,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0046PEA, DP05_0046PM, DP05_0046PMA",0,float,DP05,
DP05_0047E,Estimate!!RACE!!Total population!!One race!!Asian!!Filipino,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0047EA, DP05_0047M, DP05_0047MA",0,int,DP05,
DP05_0047PE,Percent!!RACE!!Total population!!One race!!Asian!!Filipino,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0047PEA, DP05_0047PM, DP05_0047PMA",0,float,DP05,
DP05_0048E,Estimate!!RACE!!Total population!!One race!!Asian!!Japanese,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0048EA, DP05_0048M, DP05_0048MA",0,int,DP05,
DP05_0048PE,Percent!!RACE!!Total population!!One race!!Asian!!Japanese,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0048PEA, DP05_0048PM, DP05_0048PMA",0,float,DP05,
DP05_0049E,Estimate!!RACE!!Total population!!One race!!Asian!!Korean,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0049EA, DP05_0049M, DP05_0049MA",0,int,DP05,
DP05_0049PE,Percent!!RACE!!Total population!!One race!!Asian!!Korean,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0049PEA, DP05_0049PM, DP05_0049PMA",0,float,DP05,
DP05_0050E,Estimate!!RACE!!Total population!!One race!!Asian!!Vietnamese,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0050EA, DP05_0050M, DP05_0050MA",0,int,DP05,
DP05_0050PE,Percent!!RACE!!Total population!!One race!!Asian!!Vietnamese,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0050PEA, DP05_0050PM, DP05_0050PMA",0,float,DP05,
DP05_0051E,Estimate!!RACE!!Total population!!One race!!Asian!!Other Asian,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0051EA, DP05_0051M, DP05_0051MA",0,int,DP05,
DP05_0051PE,Percent!!RACE!!Total population!!One race!!Asian!!Other Asian,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0051PEA, DP05_0051PM, DP05_0051PMA",0,float,DP05,
DP05_0052E,Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0052EA, DP05_0052M, DP05_0052MA",0,int,DP05,
DP05_0052PE,Percent!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0052PEA, DP05_0052PM, DP05_0052PMA",0,float,DP05,
DP05_0053E,Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Native Hawaiian,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0053EA, DP05_0053M, DP05_0053MA",0,int,DP05,
DP05_0053PE,Percent!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Native Hawaiian,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0053PEA, DP05_0053PM, DP05_0053PMA",0,float,DP05,
DP05_0054E,Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Guamanian or Chamorro,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0054EA, DP05_0054M, DP05_0054MA",0,int,DP05,
DP05_0054PE,Percent!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Guamanian or Chamorro,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0054PEA, DP05_0054PM, DP05_0054PMA",0,float,DP05,
DP05_0055E,Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Samoan,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0055EA, DP05_0055M, DP05_0055MA",0,int,DP05,
DP05_0055PE,Percent!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Samoan,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0055PEA, DP05_0055PM, DP05_0055PMA",0,float,DP05,
DP05_0056E,Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Other Pacific Islander,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0056EA, DP05_0056M, DP05_0056MA",0,int,DP05,
DP05_0056PE,Percent!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Other Pacific Islander,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0056PEA, DP05_0056PM, DP05_0056PMA",0,float,DP05,
DP05_0057E,Estimate!!RACE!!Total population!!One race!!Some other race,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0057EA, DP05_0057M, DP05_0057MA",0,int,DP05,
DP05_0057PE,Percent!!RACE!!Total population!!One race!!Some other race,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0057PEA, DP05_0057PM, DP05_0057PMA",0,float,DP05,
DP05_0058E,Estimate!!RACE!!Total population!!Two or more races,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0058EA, DP05_0058M, DP05_0058MA",0,int,DP05,
DP05_0058PE,Percent!!RACE!!Total population!!Two or more races,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0058PEA, DP05_0058PM, DP05_0058PMA",0,float,DP05,
DP05_0059E,Estimate!!RACE!!Total population!!Two or more races!!White and Black or African American,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0059EA, DP05_0059M, DP05_0059MA",0,int,DP05,
DP05_0059PE,Percent!!RACE!!Total population!!Two or more races!!White and Black or African American,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0059PEA, DP05_0059PM, DP05_0059PMA",0,float,DP05,
DP05_0060E,Estimate!!RACE!!Total population!!Two or more races!!White and American Indian and Alaska Native,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0060EA, DP05_0060M, DP05_0060MA",0,int,DP05,
DP05_0060PE,Percent!!RACE!!Total population!!Two or more races!!White and American Indian and Alaska Native,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0060PEA, DP05_0060PM, DP05_0060PMA",0,float,DP05,
DP05_0061E,Estimate!!RACE!!Total population!!Two or more races!!White and Asian,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0061EA, DP05_0061M, DP05_0061MA",0,int,DP05,
DP05_0061PE,Percent!!RACE!!Total population!!Two or more races!!White and Asian,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0061PEA, DP05_0061PM, DP05_0061PMA",0,float,DP05,
DP05_0062E,Estimate!!RACE!!Total population!!Two or more races!!Black or African American and American Indian and Alaska Native,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0062EA, DP05_0062M, DP05_0062MA",0,int,DP05,
DP05_0062PE,Percent!!RACE!!Total population!!Two or more races!!Black or African American and American Indian and Alaska Native,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0062PEA, DP05_0062PM, DP05_0062PMA",0,float,DP05,
DP05_0063E,Estimate!!Race alone or in combination with one or more other races!!Total population,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0063EA, DP05_0063M, DP05_0063MA",0,int,DP05,
DP05_0063PE,Percent!!Race alone or in combination with one or more other races!!Total population,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0063PEA, DP05_0063PM, DP05_0063PMA",0,int,DP05,
DP05_0064E,Estimate!!Race alone or in combination with one or more other races!!Total population!!White,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0064EA, DP05_0064M, DP05_0064MA",0,int,DP05,
DP05_0064PE,Percent!!Race alone or in combination with one or more other races!!Total population!!White,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0064PEA, DP05_0064PM, DP05_0064PMA",0,float,DP05,
DP05_0065E,Estimate!!Race alone or in combination with one or more other races!!Total population!!Black or African American,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0065EA, DP05_0065M, DP05_0065MA",0,int,DP05,
DP05_0065PE,Percent!!Race alone or in combination with one or more other races!!Total population!!Black or African American,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0065PEA, DP05_0065PM, DP05_0065PMA",0,float,DP05,
DP05_0066E,Estimate!!Race alone or in combination with one or more other races!!Total population!!American Indian and Alaska Native,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0066EA, DP05_0066M, DP05_0066MA",0,int,DP05,
DP05_0066PE,Percent!!Race alone or in combination with one or more other races!!Total population!!American Indian and Alaska Native,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0066PEA, DP05_0066PM, DP05_0066PMA",0,float,DP05,
DP05_0067E,Estimate!!Race alone or in combination with one or more other races!!Total population!!Asian,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0067EA, DP05_0067M, DP05_0067MA",0,int,DP05,
DP05_0067PE,Percent!!Race alone or in combination with one or more other races!!Total population!!Asian,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0067PEA, DP05_0067PM, DP05_0067PMA",0,float,DP05,
DP05_0068E,Estimate!!Race alone or in combination with one or more other races!!Total population!!Native Hawaiian and Other Pacific Islander,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0068EA, DP05_0068M, DP05_0068MA",0,int,DP05,
DP05_0068PE,Percent!!Race alone or in combination with one or more other races!!Total population!!Native Hawaiian and Other Pacific Islander,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0068PEA, DP05_0068PM, DP05_0068PMA",0,float,DP05,
DP05_0069E,Estimate!!Race alone or in combination with one or more other races!!Total population!!Some other race,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0069EA, DP05_0069M, DP05_0069MA",0,int,DP05,
DP05_0069PE,Percent!!Race alone or in combination with one or more other races!!Total population!!Some other race,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0069PEA, DP05_0069PM, DP05_0069PMA",0,float,DP05,
DP05_0070E,Estimate!!HISPANIC OR LATINO AND RACE!!Total population,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0070EA, DP05_0070M, DP05_0070MA",0,int,DP05,
DP05_0070PE,Percent!!HISPANIC OR LATINO AND RACE!!Total population,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0070PEA, DP05_0070PM, DP05_0070PMA",0,int,DP05,
DP05_0071E,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race),ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0071EA, DP05_0071M, DP05_0071MA",0,int,DP05,
DP05_0071PE,Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race),ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0071PEA, DP05_0071PM, DP05_0071PMA",0,float,DP05,
DP05_0072E,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Mexican,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0072EA, DP05_0072M, DP05_0072MA",0,int,DP05,
DP05_0072PE,Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Mexican,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0072PEA, DP05_0072PM, DP05_0072PMA",0,float,DP05,
DP05_0073E,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Puerto Rican,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0073EA, DP05_0073M, DP05_0073MA",0,int,DP05,
DP05_0073PE,Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Puerto Rican,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0073PEA, DP05_0073PM, DP05_0073PMA",0,float,DP05,
DP05_0074E,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Cuban,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0074EA, DP05_0074M, DP05_0074MA",0,int,DP05,
DP05_0074PE,Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Cuban,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0074PEA, DP05_0074PM, DP05_0074PMA",0,float,DP05,
DP05_0075E,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Other Hispanic or Latino,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0075EA, DP05_0075M, DP05_0075MA",0,int,DP05,
DP05_0075PE,Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Other Hispanic or Latino,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0075PEA, DP05_0075PM, DP05_0075PMA",0,float,DP05,
DP05_0076E,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0076EA, DP05_0076M, DP05_0076MA",0,int,DP05,
DP05_0076PE,Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0076PEA, DP05_0076PM, DP05_0076PMA",0,float,DP05,
DP05_0077E,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!White alone,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0077EA, DP05_0077M, DP05_0077MA",0,int,DP05,
DP05_0077PE,Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!White alone,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0077PEA, DP05_0077PM, DP05_0077PMA",0,float,DP05,
DP05_0078E,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Black or African American alone,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0078EA, DP05_0078M, DP05_0078MA",0,int,DP05,
DP05_0078PE,Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Black or African American alone,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0078PEA, DP05_0078PM, DP05_0078PMA",0,float,DP05,
DP05_0079E,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!American Indian and Alaska Native alone,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0079EA, DP05_0079M, DP05_0079MA",0,int,DP05,
DP05_0079PE,Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!American Indian and Alaska Native alone,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0079PEA, DP05_0079PM, DP05_0079PMA",0,float,DP05,
DP05_0080E,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Asian alone,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0080EA, DP05_0080M, DP05_0080MA",0,int,DP05,
DP05_0080PE,Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Asian alone,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0080PEA, DP05_0080PM, DP05_0080PMA",0,float,DP05,
DP05_0081E,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0081EA, DP05_0081M, DP05_0081MA",0,int,DP05,
DP05_0081PE,Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0081PEA, DP05_0081PM, DP05_0081PMA",0,float,DP05,
DP05_0082E,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Some other race alone,ACS DEMOGRAPHIC AND HOUSING ESTIMATES,not required,"DP05_0082EA, DP05_0082M, DP05_0082MA",0,int,DP05,
